Asset_ID,Asset_Type,Status,Department,Assigned_To,Acquisition_Date,Asset_Age,Warranty_Expiry_Date,Days_to_Warranty_Expiry,Warranty_Status,License_Expiry_Date,Maintenance_Cost,Repair_Count,Repair_Intensity,Is_High_Cost,Vendor_Name,Location,Compliance_Status,OS_Version,P_High_Cost,Age_Norm,Repair_Norm,Warranty_Exp,Risk_Score,Risk_Level
ASSET_0880,Server,In Use,IT,User_148,2025-11-25,0.4,2029-11-25,1314,Active,2027-06-25,381.98,0,0.0,0,Dell,Hsinchu,Compliant,Windows Server 2022,0.122695155,0.0634920634920635,0.0,0,0.06,Low
ASSET_0881,Tablet,In Use,Sales,User_005,2023-12-14,2.4,2025-12-14,-128,Expired,2026-03-14,148.71,1,0.42,0,Dell,Other,At Risk,Android 14,0.09353127,0.38095238095238093,0.014,1,0.32,Low
ASSET_0882,Desktop,In Use,Finance,User_086,2023-03-02,3.1,2026-09-02,134,Active,2025-05-02,269.47,1,0.32,0,Dell,Other,Non-Compliant,Windows 11,0.43886465,0.4920634920634921,0.010666666666666666,0,0.28,Low
ASSET_0883,Desktop,Stock,HR,User_156,2022-01-15,4.3,2025-01-15,-461,Expired,2023-07-15,676.66,4,0.93,0,Dell,Other,Non-Compliant,Windows 11,0.68810713,0.6825396825396826,0.031000000000000003,1,0.62,Medium
ASSET_0884,Server,In Use,IT,User_090,2022-10-30,3.5,2026-10-30,192,Active,2025-02-28,1055.82,4,1.14,1,Cisco,Cloud,Non-Compliant,Windows Server 2022,0.9430697,0.5555555555555556,0.038,0,0.5,Medium
ASSET_0885,Server,In Use,Finance,,2024-04-01,2.1,2028-04-01,711,Active,2026-08-01,305.01,0,0.0,0,Cisco,Taipei,Compliant,RHEL 9,0.36736062,0.33333333333333337,0.0,0,0.21,Low
ASSET_0886,Desktop,In Use,Operations,User_155,2024-01-20,2.2,2027-01-20,274,Active,2025-12-20,391.72,4,1.82,0,Dell,Taichung,At Risk,Windows 11,0.16868012,0.34920634920634924,0.06066666666666667,0,0.15,Low
ASSET_0887,Desktop,In Use,IT,User_022,2024-07-25,1.7,2027-07-25,460,Active,2026-06-25,582.01,1,0.59,0,Dell,Hsinchu,Compliant,Windows 11,0.10658541,0.2698412698412698,0.019666666666666666,0,0.1,Low
ASSET_0888,Server,In Use,IT,,2025-09-03,0.6,2030-03-03,1412,Active,2027-11-03,271.26,1,1.67,0,Cisco,Other,Compliant,Ubuntu 22.04,0.08425495,0.09523809523809523,0.05566666666666666,0,0.06,Low
ASSET_0889,Desktop,In Use,Finance,User_043,2022-07-11,3.8,2025-07-11,-284,Expired,2024-02-11,2776.1,8,2.11,1,HP,Taipei,Non-Compliant,Windows 10,0.9065443,0.6031746031746031,0.07033333333333333,1,0.7,Medium
ASSET_0890,Tablet,In Use,HR,User_275,2025-06-06,0.9,2028-06-06,777,Active,2027-08-06,138.67,4,4.44,0,Dell,Other,Compliant,iPadOS 18,0.05903329,0.14285714285714288,0.14800000000000002,0,0.08,Low
ASSET_0891,Laptop,In Use,R&D,User_287,2025-11-28,0.4,2028-11-28,952,Active,2027-08-28,323.77,0,0.0,0,Lenovo,Hsinchu,Compliant,Windows 11,0.21924856,0.0634920634920635,0.0,0,0.1,Low
ASSET_0892,Monitor,Stock,Sales,User_334,2026-01-09,0.3,2029-01-09,994,Active,,20.0,0,0.0,0,Lenovo,Other,Compliant,Not Applicable,0.27843067,0.047619047619047616,0.0,0,0.12,Low
ASSET_0893,Desktop,In Use,Finance,User_121,2023-01-08,3.3,2026-01-08,-103,Expired,2024-06-08,546.35,7,2.12,0,Lenovo,Hsinchu,Non-Compliant,Windows 11,0.85985047,0.5238095238095238,0.07066666666666667,1,0.66,Medium
ASSET_0894,Desktop,In Use,Finance,User_286,2022-12-13,3.4,2025-12-13,-129,Expired,2024-09-13,6347.76,2,0.59,1,Dell,Other,Non-Compliant,Windows 11,0.40352494,0.5396825396825397,0.019666666666666666,1,0.47,Medium
ASSET_0895,Tablet,In Use,Sales,User_353,2024-03-06,2.1,2026-09-06,138,Active,2025-11-06,444.69,2,0.95,0,Apple,Other,At Risk,Android 14,0.08173462,0.33333333333333337,0.03166666666666666,0,0.11,Low
ASSET_0896,Laptop,Retired,HR,,2021-04-10,5.0,2024-04-10,-741,Expired,2022-08-10,1337.89,4,0.8,1,Dell,Taichung,Non-Compliant,Windows 11,0.80977196,0.7936507936507937,0.02666666666666667,1,0.69,Medium
ASSET_0897,Laptop,In Use,HR,User_219,2023-02-06,3.2,2026-02-06,-74,Expired,2024-03-06,967.33,3,0.94,1,Apple,Hsinchu,Non-Compliant,macOS 14,0.5507838,0.507936507936508,0.03133333333333333,1,0.53,Medium
ASSET_0898,Laptop,In Use,IT,User_182,2022-07-08,3.8,2025-07-08,-287,Expired,,562.82,2,0.53,0,Dell,Taipei,At Risk,Windows 11,0.587029,0.6031746031746031,0.017666666666666667,1,0.56,Medium
ASSET_0899,Monitor,In Use,Sales,User_249,2025-03-09,1.1,2028-09-09,872,Active,,62.09,1,0.91,0,HP,Taipei,Compliant,Not Applicable,0.05720741,0.17460317460317462,0.030333333333333334,0,0.06,Low
ASSET_0900,Server,In Use,IT,User_146,2025-11-26,0.4,2029-11-26,1315,Active,2028-08-26,219.13,0,0.0,0,HP,Cloud,Compliant,Ubuntu 22.04,0.122695155,0.0634920634920635,0.0,0,0.06,Low
ASSET_0901,Laptop,In Use,Finance,User_399,2022-03-21,4.1,2025-09-21,-212,Expired,2023-09-21,382.61,3,0.73,0,Apple,Taichung,Non-Compliant,macOS 13,0.7946679,0.6507936507936507,0.024333333333333332,1,0.65,Medium
ASSET_0902,Monitor,In Use,Operations,User_049,2022-03-28,4.1,2025-03-28,-389,Expired,,1021.01,2,0.49,1,HP,Hsinchu,At Risk,Not Applicable,0.23991325,0.6507936507936507,0.01633333333333333,1,0.43,Medium
ASSET_0903,Laptop,In Use,HR,User_312,2026-04-08,0.0,2029-10-08,1266,Active,2029-02-08,204.55,1,10.0,0,Apple,Taipei,Compliant,macOS 15,0.03546897,0.0,0.3333333333333333,0,0.08,Low
ASSET_0904,Laptop,In Use,Operations,User_287,2021-02-05,5.2,2024-02-05,-806,Expired,2022-11-05,669.65,4,0.77,0,Lenovo,Hsinchu,Non-Compliant,Ubuntu 22.04,0.8394966,0.8253968253968255,0.025666666666666667,1,0.71,High
ASSET_0905,Monitor,Decommissioned,HR,,2020-03-28,6.1,2023-03-28,-1120,Expired,,591.54,9,1.48,0,Dell,Taipei,Non-Compliant,Not Applicable,0.48868567,0.9682539682539683,0.04933333333333333,1,0.6,Medium
ASSET_0906,Tablet,In Use,HR,User_030,2024-12-07,1.4,2027-12-07,595,Active,2026-02-07,196.25,5,3.57,0,Apple,Taichung,At Risk,Android 14,0.07571808,0.2222222222222222,0.119,0,0.1,Low
ASSET_0907,Laptop,In Use,R&D,User_278,2023-12-30,2.3,2026-12-30,253,Active,2025-03-30,384.71,2,0.87,0,Apple,Cloud,Non-Compliant,macOS 15,0.15259995,0.36507936507936506,0.029,0,0.14,Low
ASSET_0908,Tablet,In Use,Sales,User_331,2023-09-22,2.6,2025-09-22,-211,Expired,2024-11-22,100.31,2,0.77,0,Lenovo,Hsinchu,At Risk,Win 11,0.124465115,0.41269841269841273,0.025666666666666667,1,0.34,Low
ASSET_0909,Monitor,In Use,Finance,User_209,2025-06-22,0.8,2028-06-22,793,Active,,195.93,2,2.5,0,Dell,Taipei,Compliant,Not Applicable,0.034766007,0.126984126984127,0.08333333333333333,0,0.06,Low
ASSET_0910,Tablet,In Use,R&D,User_284,2022-11-26,3.4,2024-11-26,-511,Expired,2025-09-26,785.56,2,0.59,0,Apple,Taichung,At Risk,Android 14,0.2127035,0.5396825396825397,0.019666666666666666,1,0.4,Low
ASSET_0911,Laptop,In Use,Finance,User_313,2023-11-17,2.4,2026-11-17,210,Active,2026-01-17,306.87,2,0.83,0,Lenovo,Taipei,At Risk,Windows 11,0.14498547,0.38095238095238093,0.027666666666666666,0,0.14,Low
ASSET_0912,Laptop,Stock,HR,,2023-06-18,2.8,2026-06-18,58,Active,2024-08-18,43.41,1,0.36,0,Apple,Other,Compliant,macOS 14,0.23979332,0.4444444444444444,0.012,0,0.19,Low
ASSET_0913,Monitor,Stock,Operations,User_385,2025-09-07,0.6,2029-03-07,1051,Active,,1772.79,0,0.0,1,Apple,Taipei,Compliant,Not Applicable,0.19896547,0.09523809523809523,0.0,0,0.1,Low
ASSET_0914,Monitor,Retired,HR,,2026-04-04,0.0,2029-10-04,1262,Active,,172.51,1,10.0,0,Lenovo,Taipei,Compliant,Not Applicable,0.01917597,0.0,0.3333333333333333,0,0.07,Low
ASSET_0915,Tablet,Retired,Sales,,2021-08-17,4.7,2023-08-17,-978,Expired,2024-02-17,1203.37,6,1.28,1,Apple,Taipei,Non-Compliant,iPadOS 18,0.6069829,0.746031746031746,0.042666666666666665,1,0.6,Medium
ASSET_0916,Laptop,Retired,Finance,,2021-06-05,4.9,2024-06-05,-685,Expired,2023-02-05,314.51,6,1.22,0,Lenovo,Other,Non-Compliant,Windows 10,0.82002157,0.7777777777777779,0.04066666666666666,1,0.69,Medium
ASSET_0917,Tablet,In Use,Sales,User_296,2024-07-10,1.8,2027-01-10,264,Active,2026-01-10,96.73,3,1.67,0,Dell,Other,Compliant,Android 14,0.080988064,0.28571428571428575,0.05566666666666666,0,0.1,Low
ASSET_0918,Laptop,In Use,HR,User_389,2023-11-24,2.4,2026-11-24,217,Active,2025-01-24,219.83,0,0.0,0,Lenovo,Taipei,Compliant,Windows 11,0.16746302,0.38095238095238093,0.0,0,0.14,Low
ASSET_0919,Tablet,In Use,Sales,User_319,2024-06-07,1.9,2026-06-07,47,Active,2026-06-07,184.57,2,1.05,0,Apple,Other,Compliant,iPadOS 18,0.08804062,0.30158730158730157,0.035,0,0.1,Low
ASSET_0920,Laptop,In Use,Sales,,2025-09-11,0.6,2028-09-11,874,Active,2027-02-11,258.3,0,0.0,0,Apple,Other,Compliant,macOS 15,0.19051549,0.09523809523809523,0.0,0,0.1,Low
ASSET_0921,Laptop,In Use,Operations,User_099,2024-11-15,1.4,2027-11-15,573,Active,2026-06-15,186.7,1,0.71,0,Apple,Other,Compliant,macOS 14,0.12719204,0.2222222222222222,0.023666666666666666,0,0.1,Low
ASSET_0922,Tablet,Stock,Sales,User_106,2022-05-24,3.9,2024-05-24,-697,Expired,2023-12-24,845.99,3,0.77,0,Apple,Hsinchu,Non-Compliant,Android 14,0.24109286,0.6190476190476191,0.025666666666666667,1,0.43,Medium
ASSET_0923,Tablet,In Use,R&D,User_285,2020-10-23,5.5,2022-10-23,-1276,Expired,2022-09-23,312.55,5,0.91,0,Dell,Taipei,Non-Compliant,iPadOS 18,0.81679374,0.873015873015873,0.030333333333333334,1,0.71,High
ASSET_0924,Laptop,In Use,Sales,User_326,2025-07-13,0.8,2029-07-13,1179,Active,2026-12-13,99.03,0,0.0,0,Lenovo,Taipei,Compliant,Windows 11,0.14997584,0.126984126984127,0.0,0,0.09,Low
ASSET_0925,Tablet,In Use,HR,User_048,2024-01-11,2.3,2026-01-11,-100,Expired,2025-06-11,357.34,0,0.0,0,Apple,Hsinchu,At Risk,iPadOS 18,0.15524007,0.36507936507936506,0.0,1,0.34,Low
ASSET_0926,Tablet,In Use,IT,User_081,2022-10-08,3.5,2024-10-08,-560,Expired,2024-06-08,228.97,0,0.0,0,Apple,Cloud,Non-Compliant,iPadOS 18,0.1266818,0.5555555555555556,0.0,1,0.36,Low
ASSET_0927,Tablet,In Use,Sales,User_316,2024-03-29,2.1,2026-03-29,-23,Expired,2025-10-29,433.8,3,1.43,0,HP,Taichung,Non-Compliant,iPadOS 18,0.111689575,0.33333333333333337,0.04766666666666666,1,0.32,Low
ASSET_0928,Desktop,Stock,R&D,User_386,2024-05-27,1.9,2027-05-27,401,Active,2026-03-27,154.19,1,0.53,0,Lenovo,Hsinchu,Compliant,Windows 10,0.11262063,0.30158730158730157,0.017666666666666667,0,0.11,Low
ASSET_0929,Monitor,In Use,HR,User_055,2025-11-27,0.4,2029-05-27,1132,Active,,46.04,0,0.0,0,Lenovo,Taichung,Compliant,Not Applicable,0.22287337,0.0634920634920635,0.0,0,0.1,Low
ASSET_0930,Monitor,In Use,Sales,User_311,2023-04-05,3.0,2026-04-05,-16,Expired,,276.01,4,1.33,0,Lenovo,Hsinchu,Non-Compliant,Not Applicable,0.116424516,0.4761904761904762,0.044333333333333336,1,0.35,Low
ASSET_0931,Monitor,In Use,HR,,2023-05-29,2.9,2027-05-29,403,Active,,182.39,4,1.38,0,Dell,Taichung,Compliant,Not Applicable,0.08989871,0.4603174603174603,0.046,0,0.14,Low
ASSET_0932,Monitor,In Use,HR,User_287,2022-11-05,3.5,2025-11-05,-167,Expired,,58.54,1,0.29,0,HP,Taichung,At Risk,Not Applicable,0.1262361,0.5555555555555556,0.009666666666666665,1,0.36,Low
ASSET_0933,Laptop,In Use,Finance,User_117,2024-10-12,1.5,2027-10-12,539,Active,2026-05-12,702.03,4,2.67,0,Lenovo,Taipei,At Risk,Windows 10,0.11011955,0.2380952380952381,0.089,0,0.11,Low
ASSET_0934,Monitor,In Use,IT,User_115,2023-06-02,2.9,2026-06-02,42,Active,,120.05,2,0.69,0,Lenovo,Cloud,Compliant,Not Applicable,0.08796215,0.4603174603174603,0.023,0,0.13,Low
ASSET_0935,Laptop,In Use,Finance,User_359,2025-09-25,0.6,2028-09-25,888,Active,2027-06-25,76.56,0,0.0,0,Apple,Taipei,Compliant,macOS 14,0.19051549,0.09523809523809523,0.0,0,0.1,Low
ASSET_0936,Laptop,In Use,Operations,User_219,2023-04-10,3.0,2026-10-10,172,Active,2024-11-10,1199.65,6,2.0,1,Apple,Hsinchu,At Risk,macOS 14,0.6318834,0.4761904761904762,0.06666666666666667,0,0.36,Low
ASSET_0937,Monitor,Stock,Operations,,2022-10-31,3.5,2025-10-31,-172,Expired,,84.64,1,0.29,0,Lenovo,Taichung,At Risk,Not Applicable,0.12436728,0.5555555555555556,0.009666666666666665,1,0.36,Low
ASSET_0938,Tablet,In Use,HR,User_392,2024-12-06,1.4,2026-12-06,229,Active,2026-01-06,312.94,0,0.0,0,Apple,Taipei,Compliant,iPadOS 18,0.059133284,0.2222222222222222,0.0,0,0.07,Low
ASSET_0939,Desktop,Stock,HR,User_315,2024-09-12,1.6,2027-09-12,509,Active,2026-01-12,104.05,1,0.62,0,Lenovo,Other,Compliant,Windows 11,0.08600748,0.253968253968254,0.020666666666666667,0,0.09,Low
ASSET_0940,Laptop,In Use,HR,User_066,2024-12-07,1.4,2027-12-07,595,Active,2026-01-07,182.16,0,0.0,0,Lenovo,Other,Compliant,Windows 11,0.12636912,0.2222222222222222,0.0,0,0.09,Low
ASSET_0941,Server,In Use,IT,User_368,2025-05-29,0.9,2029-11-29,1318,Active,2027-04-29,219.56,0,0.0,0,Cisco,Cloud,Compliant,VMware ESXi,0.08338882,0.14285714285714288,0.0,0,0.06,Low
ASSET_0942,Server,Stock,R&D,User_259,2025-09-09,0.6,2029-09-09,1237,Active,2027-06-09,584.56,1,1.67,0,Cisco,Hsinchu,Compliant,RHEL 9,0.089635275,0.09523809523809523,0.05566666666666666,0,0.07,Low
ASSET_0943,Server,In Use,IT,,2025-05-23,0.9,2029-05-23,1128,Active,2027-01-23,341.04,2,2.22,0,Cisco,Cloud,At Risk,Windows Server 2022,0.07054754,0.14285714285714288,0.07400000000000001,0,0.07,Low
ASSET_0944,Laptop,In Use,Sales,User_261,2026-04-14,0.0,2029-04-14,1089,Active,2027-05-14,180.08,0,0.0,0,HP,Taichung,Compliant,Ubuntu 22.04,0.085875355,0.0,0.0,0,0.03,Low
ASSET_0945,Desktop,In Use,Sales,User_299,2025-06-19,0.8,2028-06-19,790,Active,2027-08-19,56.6,0,0.0,0,HP,Other,Compliant,Windows 11,0.10968668,0.126984126984127,0.0,0,0.07,Low
ASSET_0946,Tablet,In Use,Sales,User_322,2023-07-16,2.8,2025-07-16,-279,Expired,2025-07-16,250.39,1,0.36,0,Lenovo,Taipei,At Risk,Android 14,0.15746695,0.4444444444444444,0.012,1,0.35,Low
ASSET_0947,Laptop,In Use,Sales,User_320,2023-04-06,3.0,2026-04-06,-15,Expired,2024-05-06,191.13,3,1.0,0,HP,Taipei,At Risk,Windows 11,0.30681744,0.4761904761904762,0.03333333333333333,1,0.42,Medium
ASSET_0948,Laptop,Stock,Finance,User_385,2023-10-29,2.5,2026-10-29,191,Active,2025-08-29,320.18,1,0.4,0,Apple,Taipei,Compliant,macOS 14,0.26844332,0.39682539682539686,0.013333333333333334,0,0.19,Low
ASSET_0949,Laptop,Stock,IT,User_038,2023-09-10,2.6,2026-09-10,142,Active,2025-09-10,213.09,4,1.54,0,Apple,Cloud,Compliant,macOS 14,0.32585004,0.41269841269841273,0.051333333333333335,0,0.22,Low
ASSET_0950,Desktop,In Use,Finance,User_380,2023-02-15,3.2,2026-02-15,-65,Expired,2025-06-15,694.87,3,0.94,0,Dell,Taipei,At Risk,Windows 11,0.5507838,0.507936507936508,0.03133333333333333,1,0.53,Medium
ASSET_0951,Monitor,In Use,HR,User_146,2024-03-31,2.1,2028-03-31,710,Active,,262.46,1,0.48,0,HP,Taipei,Compliant,Not Applicable,0.055103246,0.33333333333333337,0.016,0,0.09,Low
ASSET_0952,Tablet,In Use,Operations,User_213,2025-03-31,1.1,2027-03-31,344,Active,2026-05-31,361.14,3,2.73,0,HP,Hsinchu,Compliant,Android 14,0.063618176,0.17460317460317462,0.091,0,0.08,Low
ASSET_0953,Tablet,In Use,HR,User_396,2024-07-24,1.7,2026-07-24,94,Active,2026-01-24,220.66,3,1.76,0,Lenovo,Taichung,Compliant,iPadOS 18,0.09649662,0.2698412698412698,0.058666666666666666,0,0.1,Low
ASSET_0954,Monitor,In Use,IT,User_319,2020-08-28,5.6,2023-08-28,-967,Expired,,2868.32,8,1.43,1,HP,Hsinchu,Non-Compliant,Not Applicable,0.7642628,0.8888888888888888,0.04766666666666666,1,0.69,Medium
ASSET_0955,Monitor,Stock,Finance,,2023-02-22,3.2,2026-02-22,-58,Expired,,155.45,3,0.94,0,HP,Other,At Risk,Not Applicable,0.13267393,0.507936507936508,0.03133333333333333,1,0.36,Low
ASSET_0956,Server,Stock,Operations,,2025-08-22,0.7,2030-02-22,1403,Active,2026-12-22,527.65,1,1.43,0,HP,Other,Compliant,Windows Server 2022,0.08425495,0.1111111111111111,0.04766666666666666,0,0.07,Low
ASSET_0957,Laptop,In Use,R&D,User_215,2025-11-20,0.4,2028-11-20,944,Active,2027-11-20,221.96,1,2.5,0,Dell,Other,Compliant,Windows 10,0.10442117,0.0634920634920635,0.08333333333333333,0,0.07,Low
ASSET_0958,Desktop,In Use,R&D,User_258,2022-03-24,4.1,2025-03-24,-393,Expired,2024-11-24,1068.54,2,0.49,1,Lenovo,Hsinchu,Non-Compliant,Windows 11,0.69010955,0.6507936507936507,0.01633333333333333,1,0.61,Medium
ASSET_0959,Laptop,In Use,R&D,User_310,2024-08-23,1.7,2028-08-23,855,Active,2026-08-23,458.64,4,2.35,0,Lenovo,Hsinchu,Compliant,Windows 11,0.13110945,0.2698412698412698,0.07833333333333334,0,0.12,Low
ASSET_0960,Laptop,In Use,HR,User_366,2022-05-31,3.9,2025-11-30,-142,Expired,2023-11-30,984.09,3,0.77,1,Apple,Hsinchu,Non-Compliant,macOS 15,0.5338068,0.6190476190476191,0.025666666666666667,1,0.54,Medium
ASSET_0961,Desktop,In Use,Operations,User_173,2024-07-21,1.7,2028-01-21,640,Active,2027-06-21,579.72,1,0.59,0,Lenovo,Hsinchu,Compliant,Windows 11,0.078383915,0.2698412698412698,0.019666666666666666,0,0.09,Low
ASSET_0962,Laptop,In Use,Sales,User_319,2021-03-13,5.1,2024-03-13,-769,Expired,2023-10-13,1092.09,2,0.39,1,HP,Taipei,Non-Compliant,Windows 11,0.6251491,0.8095238095238095,0.013000000000000001,1,0.61,Medium
ASSET_0963,Laptop,In Use,Sales,User_112,2023-07-17,2.8,2026-07-17,87,Active,2026-04-17,656.36,2,0.71,0,Apple,Taipei,At Risk,macOS 13,0.24618292,0.4444444444444444,0.023666666666666666,0,0.19,Low
ASSET_0964,Laptop,In Use,R&D,User_253,2022-11-09,3.4,2025-11-09,-163,Expired,2024-03-09,577.48,3,0.88,0,Apple,Other,At Risk,macOS 14,0.5640314,0.5396825396825397,0.029333333333333333,1,0.54,Medium
ASSET_0965,Laptop,Stock,Sales,,2025-08-22,0.7,2028-08-22,854,Active,2028-06-22,85.89,0,0.0,0,Apple,Taipei,Compliant,macOS 14,0.14997584,0.1111111111111111,0.0,0,0.08,Low
ASSET_0966,Laptop,In Use,HR,User_288,2025-05-12,0.9,2028-05-12,752,Active,2026-08-12,106.76,2,2.22,0,Apple,Other,Compliant,macOS 14,0.123128116,0.14285714285714288,0.07400000000000001,0,0.09,Low
ASSET_0967,Desktop,Stock,Operations,User_218,2024-08-30,1.6,2028-02-29,679,Active,2027-05-30,238.71,1,0.62,0,Dell,Hsinchu,Compliant,Ubuntu 22.04,0.078383915,0.253968253968254,0.020666666666666667,0,0.09,Low
ASSET_0968,Tablet,In Use,Finance,User_056,2025-04-14,1.0,2027-04-14,358,Active,2026-07-14,297.47,0,0.0,0,Apple,Taipei,Compliant,Win 11,0.06283418,0.15873015873015872,0.0,0,0.06,Low
ASSET_0969,Laptop,In Use,Operations,User_169,2021-11-01,4.5,2024-11-01,-536,Expired,2023-05-01,884.06,5,1.11,0,Dell,Hsinchu,Non-Compliant,Windows 11,0.8337226,0.7142857142857143,0.037000000000000005,1,0.68,Medium
ASSET_0970,Tablet,In Use,Operations,User_164,2022-02-09,4.2,2024-02-09,-802,Expired,2023-03-09,433.37,2,0.48,0,Apple,Taichung,Non-Compliant,Win 11,0.47633532,0.6666666666666667,0.016,1,0.53,Medium
ASSET_0971,Laptop,In Use,Operations,User_181,2023-04-17,3.0,2026-04-17,-4,Expired,2024-12-17,471.58,5,1.67,0,Lenovo,Hsinchu,Non-Compliant,Windows 11,0.4093193,0.4761904761904762,0.05566666666666666,1,0.47,Medium
ASSET_0972,Desktop,In Use,Finance,User_166,2022-06-11,3.9,2025-06-11,-314,Expired,2024-08-11,2180.06,10,2.56,1,HP,Taichung,Non-Compliant,Windows 11,0.9039612,0.6190476190476191,0.08533333333333333,1,0.7,Medium
ASSET_0973,Desktop,In Use,Finance,User_339,2022-09-14,3.6,2025-09-14,-219,Expired,2024-02-14,358.58,6,1.67,0,HP,Taipei,Non-Compliant,Windows 11,0.61079454,0.5714285714285715,0.05566666666666666,1,0.57,Medium
ASSET_0974,Laptop,Retired,HR,,2021-05-28,4.9,2024-05-28,-693,Expired,2023-01-28,1377.78,4,0.82,1,Lenovo,Taipei,Non-Compliant,Windows 11,0.6759512,0.7777777777777779,0.02733333333333333,1,0.63,Medium
ASSET_0975,Tablet,In Use,R&D,User_306,2022-02-23,4.2,2024-02-23,-788,Expired,2023-03-23,1152.2,4,0.95,1,Apple,Hsinchu,Non-Compliant,iPadOS 18,0.56903636,0.6666666666666667,0.03166666666666666,1,0.57,Medium
ASSET_0976,Monitor,In Use,Operations,User_230,2022-08-02,3.7,2025-08-02,-262,Expired,,480.53,2,0.54,0,Apple,Taipei,At Risk,Not Applicable,0.1575019,0.5873015873015873,0.018000000000000002,1,0.38,Low
ASSET_0977,Laptop,In Use,Sales,User_017,2025-01-28,1.2,2028-01-28,647,Active,2026-05-28,1099.84,2,1.67,1,Lenovo,Taipei,Compliant,Windows 10,0.17658082,0.19047619047619047,0.05566666666666666,0,0.12,Low
ASSET_0978,Laptop,In Use,Sales,User_342,2021-01-21,5.2,2024-01-21,-821,Expired,2022-10-21,291.12,9,1.73,0,Apple,Hsinchu,Non-Compliant,macOS 13,0.89784867,0.8253968253968255,0.057666666666666665,1,0.74,High
ASSET_0979,Laptop,In Use,Sales,User_342,2024-12-07,1.4,2027-12-07,595,Active,,202.8,1,0.71,0,HP,Other,Compliant,Windows 11,0.13884747,0.2222222222222222,0.023666666666666666,0,0.1,Low
ASSET_0980,Tablet,In Use,Operations,User_246,2021-07-12,4.8,2023-07-12,-1014,Expired,2023-04-12,1343.88,4,0.83,1,Apple,Hsinchu,Non-Compliant,Android 14,0.73978454,0.7619047619047619,0.027666666666666666,1,0.65,Medium
ASSET_0981,Laptop,Retired,Sales,,2024-11-16,1.4,2027-11-16,574,Active,2027-08-16,126.49,2,1.43,0,Lenovo,Taichung,Compliant,Windows 10,0.15523812,0.2222222222222222,0.04766666666666666,0,0.12,Low
ASSET_0982,Laptop,Stock,R&D,,2021-02-04,5.2,2024-02-04,-807,Expired,2022-12-04,681.66,3,0.58,0,Dell,Other,Non-Compliant,Windows 11,0.55828,0.8253968253968255,0.01933333333333333,1,0.59,Medium
ASSET_0983,Laptop,In Use,Finance,User_227,2023-09-07,2.6,2027-03-07,320,Active,2025-03-07,200.16,1,0.38,0,Lenovo,Taipei,At Risk,Windows 11,0.26844332,0.41269841269841273,0.012666666666666666,0,0.19,Low
ASSET_0984,Server,In Use,R&D,User_243,2021-11-05,4.5,2025-11-05,-167,Expired,2025-05-05,2884.0,2,0.44,1,Cisco,Hsinchu,Non-Compliant,RHEL 9,0.8617887,0.7142857142857143,0.014666666666666666,1,0.69,Medium
ASSET_0985,Tablet,In Use,Sales,User_336,2024-09-04,1.6,2026-09-04,136,Active,2026-06-04,500.54,5,3.12,0,Dell,Taipei,At Risk,iPadOS 18,0.45720723,0.253968253968254,0.10400000000000001,0,0.25,Low
ASSET_0986,Desktop,Stock,Operations,User_155,2025-12-09,0.4,2029-12-09,1328,Active,,67.64,1,2.5,0,Lenovo,Hsinchu,Compliant,Windows 10,0.11404721,0.0634920634920635,0.08333333333333333,0,0.07,Low
ASSET_0987,Tablet,In Use,Sales,User_321,2024-09-15,1.6,2027-03-15,328,Active,2026-02-15,63.33,0,0.0,0,Dell,Hsinchu,Compliant,Android 14,0.052103095,0.253968253968254,0.0,0,0.07,Low
ASSET_0988,Desktop,In Use,Operations,User_179,2022-09-15,3.6,2025-09-15,-218,Expired,2025-06-15,3694.47,4,1.11,1,Lenovo,Taichung,Non-Compliant,Windows 11,0.6122369,0.5714285714285715,0.037000000000000005,1,0.57,Medium
ASSET_0989,Server,In Use,R&D,,2023-07-12,2.8,2027-07-12,447,Active,2025-09-12,4349.59,5,1.79,1,Lenovo,Hsinchu,Non-Compliant,RHEL 9,0.9377545,0.4444444444444444,0.059666666666666666,0,0.48,Medium
ASSET_0990,Monitor,Stock,Operations,User_206,2024-11-18,1.4,2028-11-18,942,Active,,302.81,3,2.14,0,HP,Other,Compliant,Not Applicable,0.062063206,0.2222222222222222,0.07133333333333333,0,0.08,Low
ASSET_0991,Laptop,In Use,HR,User_308,2024-07-03,1.8,2027-07-03,438,Active,2027-04-03,106.8,2,1.11,0,Apple,Hsinchu,Compliant,macOS 14,0.1686606,0.28571428571428575,0.037000000000000005,0,0.13,Low
ASSET_0992,Monitor,In Use,Operations,User_172,2023-11-12,2.4,2026-11-12,205,Active,,58.22,1,0.42,0,Dell,Hsinchu,Compliant,Not Applicable,0.051065266,0.38095238095238093,0.014,0,0.1,Low
ASSET_0993,Monitor,Stock,HR,User_106,2022-08-27,3.6,2025-08-27,-237,Expired,,66.72,1,0.28,0,Lenovo,Other,At Risk,Not Applicable,0.14406368,0.5714285714285715,0.009333333333333334,1,0.37,Low
ASSET_0994,Laptop,In Use,Finance,User_053,2022-11-09,3.4,2026-05-09,18,Active,2024-04-09,972.73,1,0.29,1,Apple,Taipei,Compliant,macOS 15,0.4542543,0.5396825396825397,0.009666666666666665,0,0.29,Low
